,id,created_on,property_type,lat,lon,local price,usd price,barrio,commune
4182,a8b4eaf16173904cb143065d3284e3f4085807a7,4/13/2015,apartment,-34.614762,-58.361639,116322.85,6733.79,48,1
4339,6b058d2d1de55df2e4fa5ed5d7bb21e66b610331,4/25/2015,store,-34.627381,-58.507369,117294.89,6790.06,33,10
6778,6b058d2d1de55df2e4fa5ed5d7bb21e66b610331,4/25/2015,store,-34.627381,-58.507369,117294.89,6790.06,33,10
9496,6b058d2d1de55df2e4fa5ed5d7bb21e66b610331,4/25/2015,store,-34.627381,-58.507369,117294.89,6790.06,33,10
12578,6b058d2d1de55df2e4fa5ed5d7bb21e66b610331,4/25/2015,store,-34.627381,-58.507369,117294.89,6790.06,33,10
16066,6b058d2d1de55df2e4fa5ed5d7bb21e66b610331,4/25/2015,store,-34.627381,-58.507369,117294.89,6790.06,33,10
19650,6b058d2d1de55df2e4fa5ed5d7bb21e66b610331,4/25/2015,store,-34.627381,-58.507369,116330.7,6790.06,33,10
28023,93fd485f973bd3b8671907fdaa6425d01a7fd7e1,12/23/2015,house,-34.56762501,-58.4462155,116501,6800,0,14
32731,93fd485f973bd3b8671907fdaa6425d01a7fd7e1,12/23/2015,house,-34.5676788,-58.4462832,108585.8,6800,0,14
36955,93fd485f973bd3b8671907fdaa6425d01a7fd7e1,12/23/2015,house,-34.5676788,-58.4462832,108585.8,6800,0,14
40730,93fd485f973bd3b8671907fdaa6425d01a7fd7e1,12/23/2015,house,-34.56762501,-58.4462155,114573.2,6800,0,14
44071,93fd485f973bd3b8671907fdaa6425d01a7fd7e1,12/23/2015,house,-34.5676788,-58.4462832,108585.8,6800,0,14
45606,93fd485f973bd3b8671907fdaa6425d01a7fd7e1,12/23/2015,house,-34.5676788,-58.4462832,108585.8,6800,0,14
46536,93fd485f973bd3b8671907fdaa6425d01a7fd7e1,12/23/2015,house,-34.5676788,-58.4462832,108585.8,6800,0,14
172,82e30bb43cd005a27e51c60ce408db3a610e2874,1/23/2015,store,-34.59879865,-58.37542459,118149.11,6839.51,43,1
926,82e30bb43cd005a27e51c60ce408db3a610e2874,1/23/2015,store,-34.59879865,-58.37542459,118149.11,6839.51,43,1
2185,82e30bb43cd005a27e51c60ce408db3a610e2874,1/23/2015,store,-34.59879865,-58.37542459,118149.11,6839.51,43,1
3994,f4225d371a27daa8c57c02aa619db09b344d6d41,4/12/2015,house,-34.57593776,-58.46461272,118149.11,6839.51,3,15
4508,82e30bb43cd005a27e51c60ce408db3a610e2874,1/23/2015,store,-34.59879865,-58.37542459,118149.11,6839.51,43,1
32725,6191f13eb6cef0395e41a0d451d6b3f47724b7b2,11/12/2015,store,-34.579134,-58.440585,109999.97,6888.56,28,13
36941,6191f13eb6cef0395e41a0d451d6b3f47724b7b2,11/12/2015,store,-34.579134,-58.440585,109999.97,6888.56,28,13
44070,6191f13eb6cef0395e41a0d451d6b3f47724b7b2,11/12/2015,store,-34.579134,-58.440585,109999.97,6888.56,28,13
45617,6191f13eb6cef0395e41a0d451d6b3f47724b7b2,11/12/2015,store,-34.579134,-58.440585,109999.97,6888.56,28,13
15894,7b252679c5145e7ff26c2a63690f85dbb43a9435,8/2/2015,store,-34.609742,-58.383083,119084.7,6893.67,36,1
678,cf02931b57d1cecc7c857745b7f2782d1422266d,2/6/2015,store,-34.59594714,-58.39342514,119541.78,6920.13,44,2
1872,cf02931b57d1cecc7c857745b7f2782d1422266d,2/6/2015,store,-34.59594714,-58.39342514,119541.78,6920.13,44,2
4054,cf02931b57d1cecc7c857745b7f2782d1422266d,2/6/2015,store,-34.59594714,-58.39342514,119541.78,6920.13,44,2
6465,cf02931b57d1cecc7c857745b7f2782d1422266d,2/6/2015,store,-34.59594714,-58.39342514,119541.78,6920.13,44,2
9103,cf02931b57d1cecc7c857745b7f2782d1422266d,2/6/2015,store,-34.59594714,-58.39342514,119541.78,6920.13,44,2
9508,3a9639550b387ca6002b3c40f92eecfb5dc9da57,6/23/2015,store,-34.6372546,-58.3952605,119541.78,6920.13,40,4
12170,cf02931b57d1cecc7c857745b7f2782d1422266d,2/6/2015,store,-34.59594714,-58.39342514,119541.78,6920.13,44,2
12592,3a9639550b387ca6002b3c40f92eecfb5dc9da57,6/23/2015,store,-34.6372546,-58.3952605,119541.78,6920.13,40,4
15663,cf02931b57d1cecc7c857745b7f2782d1422266d,2/6/2015,store,-34.59594714,-58.39342514,119541.78,6920.13,44,2
16078,3a9639550b387ca6002b3c40f92eecfb5dc9da57,6/23/2015,store,-34.6372546,-58.3952605,119541.78,6920.13,40,4
19660,3a9639550b387ca6002b3c40f92eecfb5dc9da57,6/23/2015,store,-34.6372546,-58.3952605,118559.12,6920.13,40,4
24168,3a9639550b387ca6002b3c40f92eecfb5dc9da57,6/23/2015,store,-34.6372546,-58.3952605,118559.12,6920.13,40,4
28241,c3b6cec5b84f4d2ccdb3f6d1ea9dd4ea1e8c9ade,12/2/2015,store,-34.611841,-58.378426,118559.12,6920.13,36,1
28397,0fe971288cb51be3a9478fd72335b3fe04780a37,12/31/2015,store,-34.58236791,-58.49118269,118559.12,6920.13,14,12
28549,3a9639550b387ca6002b3c40f92eecfb5dc9da57,6/23/2015,store,-34.6372546,-58.3952605,118559.12,6920.13,40,4
47610,3a9639550b387ca6002b3c40f92eecfb5dc9da57,6/23/2015,store,-34.6372546,-58.3952605,118559.12,6920.13,40,4
9146,76b58630d45ae11674702a4b70fabfbae22cee33,6/23/2015,store,-34.60389476,-58.40528185,119601.2,6923.57,4,3
12200,76b58630d45ae11674702a4b70fabfbae22cee33,6/23/2015,store,-34.60389476,-58.40528185,119601.2,6923.57,4,3
15700,76b58630d45ae11674702a4b70fabfbae22cee33,6/23/2015,store,-34.60389476,-58.40528185,119601.2,6923.57,4,3
19326,76b58630d45ae11674702a4b70fabfbae22cee33,6/23/2015,store,-34.60389476,-58.40528185,118618.06,6923.57,4,3
28237,a64a707a46353636f9687c3f625f6290cf5ebe7f,12/10/2015,store,-34.6117984,-58.3783962,119013.48,6946.65,36,1
6053,427d5b3be968116ffc72910b741de1e88fc687d0,4/12/2015,house,-34.56924306,-58.46386188,120921.5,7000,1,13
8640,427d5b3be968116ffc72910b741de1e88fc687d0,4/12/2015,house,-34.56924306,-58.46386188,120921.5,7000,1,13
8642,11b140ece6462ebbd6340af43ab7500f8c576934,5/14/2015,apartment,-34.6093989,-58.3624929,120921.5,7000,48,1
11600,427d5b3be968116ffc72910b741de1e88fc687d0,4/12/2015,house,-34.56924306,-58.46386188,120921.5,7000,1,13
11602,11b140ece6462ebbd6340af43ab7500f8c576934,5/14/2015,apartment,-34.6093989,-58.3624929,120921.5,7000,48,1
15108,427d5b3be968116ffc72910b741de1e88fc687d0,4/12/2015,house,-34.56924306,-58.46386188,120921.5,7000,1,13
15110,11b140ece6462ebbd6340af43ab7500f8c576934,5/14/2015,apartment,-34.6093989,-58.3624929,120921.5,7000,48,1
18790,427d5b3be968116ffc72910b741de1e88fc687d0,4/12/2015,house,-34.56924306,-58.46386188,120921.5,7000,1,13
18792,11b140ece6462ebbd6340af43ab7500f8c576934,5/14/2015,apartment,-34.6093989,-58.3624929,120921.5,7000,48,1
22857,427d5b3be968116ffc72910b741de1e88fc687d0,4/12/2015,house,-34.56924306,-58.46386188,119927.5,7000,1,13
22859,11b140ece6462ebbd6340af43ab7500f8c576934,5/14/2015,apartment,-34.6093989,-58.3624929,119927.5,7000,48,1
27306,427d5b3be968116ffc72910b741de1e88fc687d0,4/12/2015,house,-34.56924306,-58.46386188,119927.5,7000,1,13
27307,11b140ece6462ebbd6340af43ab7500f8c576934,5/14/2015,apartment,-34.6093989,-58.3624929,119927.5,7000,48,1
50781,11b140ece6462ebbd6340af43ab7500f8c576934,5/14/2015,apartment,-34.6093989,-58.3624929,119927.5,7000,48,1
6962,636ab83f9ae86b8f7c074a56a7e8767d7fd2838e,5/11/2015,store,-34.6015155,-58.3795884,122198.94,7073.95,43,1
9723,636ab83f9ae86b8f7c074a56a7e8767d7fd2838e,5/11/2015,store,-34.6015155,-58.3795884,122198.94,7073.95,43,1
12831,636ab83f9ae86b8f7c074a56a7e8767d7fd2838e,5/11/2015,store,-34.6015155,-58.3795884,122198.94,7073.95,43,1
16336,636ab83f9ae86b8f7c074a56a7e8767d7fd2838e,5/11/2015,store,-34.6015155,-58.3795884,122198.94,7073.95,43,1
19868,636ab83f9ae86b8f7c074a56a7e8767d7fd2838e,5/11/2015,store,-34.6015155,-58.3795884,121194.44,7073.95,43,1
24348,636ab83f9ae86b8f7c074a56a7e8767d7fd2838e,5/11/2015,store,-34.6015155,-58.3795884,121194.44,7073.95,43,1
47780,636ab83f9ae86b8f7c074a56a7e8767d7fd2838e,5/11/2015,store,-34.6015155,-58.3795884,121194.44,7073.95,43,1
16067,bc949098d776f553ee338e06f135d002676f6eb6,8/14/2015,store,-34.62738037,-58.50737,122818.93,7109.84,33,10
19651,bc949098d776f553ee338e06f135d002676f6eb6,8/14/2015,store,-34.62738037,-58.50737,121809.33,7109.84,33,10
24156,bc949098d776f553ee338e06f135d002676f6eb6,8/14/2015,store,-34.62738037,-58.50737,121809.33,7109.84,33,10
47603,bc949098d776f553ee338e06f135d002676f6eb6,8/14/2015,store,-34.62738037,-58.50737,121809.33,7109.84,33,10
40825,a64a707a46353636f9687c3f625f6290cf5ebe7f,12/10/2015,store,-34.6117984,-58.3783962,122604.94,7276.69,36,1
15800,fd7a33355f42720cc3bbf4b68c88d4f14f42f57a,8/18/2015,store,-34.60419659,-58.391494,126916.44,7347.04,43,1
4199,df3c30b34979c009f1a62d0f7c731b38c385ee31,4/12/2015,store,-34.6179623,-58.36564201,127103.17,7357.85,48,1
6614,df3c30b34979c009f1a62d0f7c731b38c385ee31,4/12/2015,store,-34.6179623,-58.36564201,127103.17,7357.85,48,1
9305,df3c30b34979c009f1a62d0f7c731b38c385ee31,4/12/2015,store,-34.6179623,-58.36564201,127103.17,7357.85,48,1
12372,df3c30b34979c009f1a62d0f7c731b38c385ee31,4/12/2015,store,-34.6179623,-58.36564201,127103.17,7357.85,48,1
15868,df3c30b34979c009f1a62d0f7c731b38c385ee31,4/12/2015,store,-34.6179623,-58.36564201,127103.17,7357.85,48,1
19483,df3c30b34979c009f1a62d0f7c731b38c385ee31,4/12/2015,store,-34.6179623,-58.36564201,126058.36,7357.85,48,1
24006,df3c30b34979c009f1a62d0f7c731b38c385ee31,4/12/2015,store,-34.6179623,-58.36564201,126058.36,7357.85,48,1
40822,c3b6cec5b84f4d2ccdb3f6d1ea9dd4ea1e8c9ade,12/2/2015,store,-34.611841,-58.378426,125271.3,7434.94,36,1
40902,0fe971288cb51be3a9478fd72335b3fe04780a37,12/31/2015,store,-34.58236791,-58.49118269,125271.3,7434.94,14,12
32913,c3b6cec5b84f4d2ccdb3f6d1ea9dd4ea1e8c9ade,12/2/2015,store,-34.611841,-58.378426,119651.49,7492.97,36,1
33031,0fe971288cb51be3a9478fd72335b3fe04780a37,12/31/2015,store,-34.58236791,-58.49118269,119651.49,7492.97,14,12
37085,c3b6cec5b84f4d2ccdb3f6d1ea9dd4ea1e8c9ade,12/2/2015,store,-34.611841,-58.378426,119651.49,7492.97,36,1
37188,0fe971288cb51be3a9478fd72335b3fe04780a37,12/31/2015,store,-34.58236791,-58.49118269,119651.49,7492.97,14,12
44151,c3b6cec5b84f4d2ccdb3f6d1ea9dd4ea1e8c9ade,12/2/2015,store,-34.611841,-58.378426,119651.49,7492.97,36,1
44212,0fe971288cb51be3a9478fd72335b3fe04780a37,12/31/2015,store,-34.58236791,-58.49118269,119651.49,7492.97,14,12
45656,c3b6cec5b84f4d2ccdb3f6d1ea9dd4ea1e8c9ade,12/2/2015,store,-34.611841,-58.378426,119651.49,7492.97,36,1
45687,0fe971288cb51be3a9478fd72335b3fe04780a37,12/31/2015,store,-34.58236791,-58.49118269,119651.49,7492.97,14,12
46551,c3b6cec5b84f4d2ccdb3f6d1ea9dd4ea1e8c9ade,12/2/2015,store,-34.611841,-58.378426,119651.49,7492.97,36,1
46562,0fe971288cb51be3a9478fd72335b3fe04780a37,12/31/2015,store,-34.58236791,-58.49118269,119651.49,7492.97,14,12
9288,21ad067a127c052c32d5b0c00b78e09dff0887a8,6/5/2015,house,-34.626471,-58.37393,129558.75,7500,41,1
12366,21ad067a127c052c32d5b0c00b78e09dff0887a8,6/5/2015,house,-34.626471,-58.37393,129558.75,7500,41,1
15863,21ad067a127c052c32d5b0c00b78e09dff0887a8,6/5/2015,house,-34.626471,-58.37393,129558.75,7500,41,1
22760,21ad067a127c052c32d5b0c00b78e09dff0887a8,6/5/2015,house,-34.626471,-58.37393,128493.75,7500,41,1
27699,21ad067a127c052c32d5b0c00b78e09dff0887a8,6/5/2015,house,-34.626471,-58.37393,128493.75,7500,41,1
31866,71bd9746fe2db21ddcf11c7b3957987f1098ea44,11/19/2015,apartment,-34.54772,-58.456162,128493.75,7500,2,13
36375,71bd9746fe2db21ddcf11c7b3957987f1098ea44,11/19/2015,apartment,-34.54772,-58.456162,119763.75,7500,2,13
40166,71bd9746fe2db21ddcf11c7b3957987f1098ea44,11/19/2015,apartment,-34.54772,-58.456162,119763.75,7500,2,13
43349,71bd9746fe2db21ddcf11c7b3957987f1098ea44,11/19/2015,apartment,-34.54772,-58.456162,126367.5,7500,2,13
44038,71bd9746fe2db21ddcf11c7b3957987f1098ea44,11/19/2015,apartment,-34.54772,-58.456162,119763.75,7500,2,13
45597,71bd9746fe2db21ddcf11c7b3957987f1098ea44,11/19/2015,apartment,-34.54772,-58.456162,119763.75,7500,2,13
50673,71bd9746fe2db21ddcf11c7b3957987f1098ea44,11/19/2015,apartment,-34.54772,-58.456162,128493.75,7500,2,13
50675,21ad067a127c052c32d5b0c00b78e09dff0887a8,6/5/2015,house,-34.626471,-58.37393,128493.75,7500,41,1
4200,a9eb5aaec16258c53f16d7dd8ddb82d328737e20,4/12/2015,store,-34.6179623,-58.36564201,129661.87,7505.97,48,1
6600,a9eb5aaec16258c53f16d7dd8ddb82d328737e20,4/12/2015,store,-34.6179623,-58.36564201,129661.87,7505.97,48,1
9319,a9eb5aaec16258c53f16d7dd8ddb82d328737e20,4/12/2015,store,-34.6179623,-58.36564201,129661.87,7505.97,48,1
12373,a9eb5aaec16258c53f16d7dd8ddb82d328737e20,4/12/2015,store,-34.6179623,-58.36564201,129661.87,7505.97,48,1
15893,a9eb5aaec16258c53f16d7dd8ddb82d328737e20,4/12/2015,store,-34.6179623,-58.36564201,129661.87,7505.97,48,1
19479,a9eb5aaec16258c53f16d7dd8ddb82d328737e20,4/12/2015,store,-34.6179623,-58.36564201,128596.03,7505.97,48,1
24016,a9eb5aaec16258c53f16d7dd8ddb82d328737e20,4/12/2015,store,-34.6179623,-58.36564201,128596.03,7505.97,48,1
45657,a64a707a46353636f9687c3f625f6290cf5ebe7f,12/10/2015,store,-34.6117984,-58.3783962,119999.92,7514.79,36,1
46553,a64a707a46353636f9687c3f625f6290cf5ebe7f,12/10/2015,store,-34.6117984,-58.3783962,119999.92,7514.79,36,1
28707,6e6f8a027b16ec31b3010919c70b8b46d357051c,12/23/2015,store,-34.6117984,-58.3783962,129199.09,7541.17,36,1
32910,a64a707a46353636f9687c3f625f6290cf5ebe7f,12/10/2015,store,-34.6117984,-58.3783962,120782.69,7563.81,36,1
37089,a64a707a46353636f9687c3f625f6290cf5ebe7f,12/10/2015,store,-34.6117984,-58.3783962,120782.69,7563.81,36,1
44150,a64a707a46353636f9687c3f625f6290cf5ebe7f,12/10/2015,store,-34.6117984,-58.3783962,120782.69,7563.81,36,1
12217,0c8c1186e303924831a8697bb564dfb92c497d17,7/6/2015,store,-34.6125,-58.383333,134957.03,7812.5,36,1
15720,0c8c1186e303924831a8697bb564dfb92c497d17,7/6/2015,store,-34.6125,-58.383333,134957.03,7812.5,36,1
19346,0c8c1186e303924831a8697bb564dfb92c497d17,7/6/2015,store,-34.6125,-58.383333,133847.65,7812.5,36,1
41050,6e6f8a027b16ec31b3010919c70b8b46d357051c,12/23/2015,store,-34.6117984,-58.3783962,132822.01,7883.08,36,1
575,839d017fbc94bc8c024dbe65ef7b59381821ebe9,2/21/2015,apartment,-34.55310738,-58.43908112,136325.86,7891.74,1,13
656,275666f9b3931476150434ddba382f004c39d43b,2/21/2015,apartment,-34.55310738,-58.43908112,136325.86,7891.74,1,13
1648,839d017fbc94bc8c024dbe65ef7b59381821ebe9,2/21/2015,apartment,-34.55310738,-58.43908112,136325.86,7891.74,1,13
1844,275666f9b3931476150434ddba382f004c39d43b,2/21/2015,apartment,-34.55310738,-58.43908112,136325.86,7891.74,1,13
3738,839d017fbc94bc8c024dbe65ef7b59381821ebe9,2/21/2015,apartment,-34.55310738,-58.43908112,136325.86,7891.74,1,13
3973,275666f9b3931476150434ddba382f004c39d43b,2/21/2015,apartment,-34.55310738,-58.43908112,136325.86,7891.74,1,13
19398,66d54b89fd07cafe7d4ee9c923df7479b53ce1c5,9/18/2015,store,-34.59194115,-58.40714903,135206.6,7891.82,44,2
23934,66d54b89fd07cafe7d4ee9c923df7479b53ce1c5,9/18/2015,store,-34.59194115,-58.40714903,135206.6,7891.82,44,2
28275,66d54b89fd07cafe7d4ee9c923df7479b53ce1c5,9/18/2015,store,-34.59194115,-58.40714903,135206.6,7891.82,44,2
32958,66d54b89fd07cafe7d4ee9c923df7479b53ce1c5,9/18/2015,store,-34.59194115,-58.40714903,126020.52,7891.82,44,2
37116,66d54b89fd07cafe7d4ee9c923df7479b53ce1c5,9/18/2015,store,-34.59194115,-58.40714903,126020.52,7891.82,44,2
40845,66d54b89fd07cafe7d4ee9c923df7479b53ce1c5,9/18/2015,store,-34.59194115,-58.40714903,132969.27,7891.82,44,2
47361,66d54b89fd07cafe7d4ee9c923df7479b53ce1c5,9/18/2015,store,-34.59194115,-58.40714903,135206.6,7891.82,44,2
15568,6367b2cbff96674053fb92ca2fe15806184b25e5,8/12/2015,store,-34.569572,-58.4459554,136425.88,7897.53,28,13
19203,6367b2cbff96674053fb92ca2fe15806184b25e5,8/12/2015,store,-34.569572,-58.4459554,135304.43,7897.53,28,13
23740,6367b2cbff96674053fb92ca2fe15806184b25e5,8/12/2015,store,-34.569572,-58.4459554,135304.43,7897.53,28,13
28139,6367b2cbff96674053fb92ca2fe15806184b25e5,8/12/2015,store,-34.569572,-58.4459554,135304.43,7897.53,28,13
32820,6367b2cbff96674053fb92ca2fe15806184b25e5,8/12/2015,store,-34.569572,-58.4459554,126111.7,7897.53,28,13
37023,6367b2cbff96674053fb92ca2fe15806184b25e5,8/12/2015,store,-34.569572,-58.4459554,126111.7,7897.53,28,13
47202,6367b2cbff96674053fb92ca2fe15806184b25e5,8/12/2015,store,-34.569572,-58.4459554,135304.43,7897.53,28,13
4007,373ecce5ca93104219704688225a21b87e78de60,4/12/2015,house,-34.5717801,-58.46302947,138196,8000,1,13
9060,82e7ba37695db2c044f35920eebda66f39ebb9e1,6/1/2015,house,-34.568617,-58.438796,138196,8000,0,14
12077,82e7ba37695db2c044f35920eebda66f39ebb9e1,6/1/2015,house,-34.568617,-58.438796,138196,8000,0,14
15583,82e7ba37695db2c044f35920eebda66f39ebb9e1,6/1/2015,house,-34.568617,-58.438796,138196,8000,0,14
22719,82e7ba37695db2c044f35920eebda66f39ebb9e1,6/1/2015,house,-34.568617,-58.438796,137060,8000,0,14
26940,10f5bb6c0245e4fa3f096857c265b46b331b19b4,10/29/2015,house,-34.58505602,-58.43910613,137060,8000,0,14
26941,36625c01e4e4185cfa98fedd7b1bdf191d508868,10/15/2015,apartment,-34.5789897,-58.4014247,137060,8000,0,14
26942,36324c869b8db5eb21e002fb3faf2f09248a56a1,10/21/2015,house,-34.5717801,-58.46302947,137060,8000,1,13
26943,18e769bd2648560930e21c15e634499e57723eac,10/1/2015,apartment,-34.5800005,-58.399059,137060,8000,0,14
31833,10f5bb6c0245e4fa3f096857c265b46b331b19b4,10/29/2015,house,-34.58505602,-58.43910613,137060,8000,0,14
31834,36625c01e4e4185cfa98fedd7b1bdf191d508868,10/15/2015,apartment,-34.5789897,-58.4014247,137060,8000,0,14
31835,36324c869b8db5eb21e002fb3faf2f09248a56a1,10/21/2015,house,-34.5717801,-58.46302947,137060,8000,1,13
31836,18e769bd2648560930e21c15e634499e57723eac,10/1/2015,apartment,-34.5800005,-58.399059,137060,8000,0,14
36510,10f5bb6c0245e4fa3f096857c265b46b331b19b4,10/29/2015,house,-34.58505602,-58.43910613,127748,8000,0,14
36511,36625c01e4e4185cfa98fedd7b1bdf191d508868,10/15/2015,apartment,-34.5789897,-58.4014247,127748,8000,0,14
36512,36324c869b8db5eb21e002fb3faf2f09248a56a1,10/21/2015,house,-34.5717801,-58.46302947,127748,8000,1,13
36514,18e769bd2648560930e21c15e634499e57723eac,10/1/2015,apartment,-34.5800005,-58.399059,127748,8000,0,14
40297,10f5bb6c0245e4fa3f096857c265b46b331b19b4,10/29/2015,house,-34.58505602,-58.43910613,127748,8000,0,14
40298,36625c01e4e4185cfa98fedd7b1bdf191d508868,10/15/2015,apartment,-34.5789897,-58.4014247,127748,8000,0,14
40299,36324c869b8db5eb21e002fb3faf2f09248a56a1,10/21/2015,house,-34.5717801,-58.46302947,127748,8000,1,13
40301,18e769bd2648560930e21c15e634499e57723eac,10/1/2015,apartment,-34.5800005,-58.399059,127748,8000,0,14
43318,36625c01e4e4185cfa98fedd7b1bdf191d508868,10/15/2015,apartment,-34.5789897,-58.4014247,134792,8000,0,14
43319,10f5bb6c0245e4fa3f096857c265b46b331b19b4,10/29/2015,house,-34.58505602,-58.43910613,134792,8000,0,14
43320,36324c869b8db5eb21e002fb3faf2f09248a56a1,10/21/2015,house,-34.5717801,-58.46302947,134792,8000,1,13
43322,18e769bd2648560930e21c15e634499e57723eac,10/1/2015,apartment,-34.5800005,-58.399059,134792,8000,0,14
44078,36625c01e4e4185cfa98fedd7b1bdf191d508868,10/15/2015,apartment,-34.5789897,-58.4014247,127748,8000,0,14
44081,10f5bb6c0245e4fa3f096857c265b46b331b19b4,10/29/2015,house,-34.58505602,-58.43910613,127748,8000,0,14
44109,36324c869b8db5eb21e002fb3faf2f09248a56a1,10/21/2015,house,-34.5717801,-58.46302947,127748,8000,1,13
44429,18e769bd2648560930e21c15e634499e57723eac,10/1/2015,apartment,-34.5800005,-58.399059,127748,8000,0,14
50640,10f5bb6c0245e4fa3f096857c265b46b331b19b4,10/29/2015,house,-34.58505602,-58.43910613,137060,8000,0,14
50641,36625c01e4e4185cfa98fedd7b1bdf191d508868,10/15/2015,apartment,-34.5789897,-58.4014247,137060,8000,0,14
50642,36324c869b8db5eb21e002fb3faf2f09248a56a1,10/21/2015,house,-34.5717801,-58.46302947,137060,8000,1,13
50643,18e769bd2648560930e21c15e634499e57723eac,10/1/2015,apartment,-34.5800005,-58.399059,137060,8000,0,14
23940,7b54af439f39faa8cd317a375e8752613ec7aa14,10/15/2015,store,-34.5985015,-58.3754253,139914.1,8166.59,35,1
28322,7b54af439f39faa8cd317a375e8752613ec7aa14,10/15/2015,store,-34.5985015,-58.3754253,139914.1,8166.59,35,1
47384,7b54af439f39faa8cd317a375e8752613ec7aa14,10/15/2015,store,-34.5985015,-58.3754253,139914.1,8166.59,35,1
19468,8eb485b23afcc09d95d9b77a16ce21225a522975,9/2/2015,apartment,-34.603956,-58.363516,140143.85,8180,48,1
23997,8eb485b23afcc09d95d9b77a16ce21225a522975,9/2/2015,apartment,-34.603956,-58.363516,140143.85,8180,48,1
28388,8eb485b23afcc09d95d9b77a16ce21225a522975,9/2/2015,apartment,-34.603956,-58.363516,140143.85,8180,48,1
33018,8eb485b23afcc09d95d9b77a16ce21225a522975,9/2/2015,apartment,-34.603956,-58.363516,130622.33,8180,48,1
37169,8eb485b23afcc09d95d9b77a16ce21225a522975,9/2/2015,apartment,-34.603956,-58.363516,130622.33,8180,48,1
40887,8eb485b23afcc09d95d9b77a16ce21225a522975,9/2/2015,apartment,-34.603956,-58.363516,137824.82,8180,48,1
47460,8eb485b23afcc09d95d9b77a16ce21225a522975,9/2/2015,apartment,-34.603956,-58.363516,140143.85,8180,48,1
33297,6e6f8a027b16ec31b3010919c70b8b46d357051c,12/23/2015,store,-34.6117984,-58.3783962,130761.41,8188.71,36,1
37397,6e6f8a027b16ec31b3010919c70b8b46d357051c,12/23/2015,store,-34.6117984,-58.3783962,130761.41,8188.71,36,1
44318,6e6f8a027b16ec31b3010919c70b8b46d357051c,12/23/2015,store,-34.6117984,-58.3783962,130761.41,8188.71,36,1
45754,6e6f8a027b16ec31b3010919c70b8b46d357051c,12/23/2015,store,-34.6117984,-58.3783962,130761.41,8188.71,36,1
46585,6e6f8a027b16ec31b3010919c70b8b46d357051c,12/23/2015,store,-34.6117984,-58.3783962,130761.41,8188.71,36,1
95,966c8a52c66e3edc19fafa2d3067424799caa1f5,1/21/2015,store,-34.59972763,-58.44671631,144404.97,8359.43,6,15
40859,7b54af439f39faa8cd317a375e8752613ec7aa14,10/15/2015,store,-34.5985015,-58.3754253,143039.08,8489.47,35,1
44,00acd80b5e03c5d7cca0f95795b4f207e7c26a3d,1/15/2015,apartment,-34.553027,-58.4391134,146833.25,8500,1,13
654,00acd80b5e03c5d7cca0f95795b4f207e7c26a3d,1/15/2015,apartment,-34.553027,-58.4391134,146833.25,8500,1,13
1850,00acd80b5e03c5d7cca0f95795b4f207e7c26a3d,1/15/2015,apartment,-34.553027,-58.4391134,146833.25,8500,1,13
3992,00acd80b5e03c5d7cca0f95795b4f207e7c26a3d,1/15/2015,apartment,-34.553027,-58.4391134,146833.25,8500,1,13
6419,00acd80b5e03c5d7cca0f95795b4f207e7c26a3d,1/15/2015,apartment,-34.553027,-58.4391134,146833.25,8500,1,13
9058,00acd80b5e03c5d7cca0f95795b4f207e7c26a3d,1/15/2015,apartment,-34.553027,-58.4391134,146833.25,8500,1,13
11805,813b8a30113fbfa8089d196e0f2688c33cdcc470,7/22/2015,apartment,-34.54772,-58.456162,146833.25,8500,2,13
