field_1,id_left,lat,lon,join_long,join_lat,join_object,join_id,join_name,join_comune,distance
"12549",9592ac76e6a1a2b14aed881bce9298a3377192cb,-34.5865791149,-58.3882936116,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.0014087760477288
"67306",1c904871ca743d612bf78ba83f34cc1ff61ca2e7,-34.586249,-58.388064,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00145831582345973
"71130",0e7659b83c55cd4a0593413af2638e2d98233c72,-34.5856340519,-58.3889370992,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00250605843065388
"79967",ccfa682ba18a6b947bf9a5de2fa969f155589f92,-34.5853603,-58.3885604,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00246524884326857
"108757",39833408a833e4612c9714b84e85c3ece5db7d4b,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"109104",185843d385d57130180af4251f6d7ac2ee978833,-34.5856362,-58.3880005,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00193714071705478
"149892",75612b3cb0c5f798d0a0c240cbcd88458b5a9cf5,-34.586357,-58.388018,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00134655926816652
"163887",a407ff218f1f450723b70a7653831982dbdd10a2,-34.5860005,-58.3880289,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00163629517064628
"166892",3a32b62133973595d1ab35a13a8413e6f6367398,-34.5860005,-58.3880289,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00163629517064628
"183850",504023530fe46dacc5709a9d810d9a421d24d6f1,-34.5856362,-58.3880005,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00193714071705478
"185694",844204eac313c4d7a1f1dbcc56d5f081a3dd1c03,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"200682",90362d69369f23f8df759517b08209121b6ef0cb,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"200683",8e780251452398378cd2436d00e8793f3af08f22,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"200694",cccc170e1e497e763092b78ac31ed2d04da27510,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"200696",c0ece00570f189531dcea8d1b8cc165b7afbaaf2,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"200713",11568e09d5038512843d87134872fc758eec8e13,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"200736",6930255e4fd78d70fe721bfc8d67f75c115f14dd,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"200737",039b5990176d39bf5e8349e2263ea70e4cb33537,-34.5859117034,-58.3876331058,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00153856052933747
"229566",b45f7448ed1fd59fcf0ceab5e97718d7543f3058,-34.5857253,-58.3882106,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00196606651839845
"251309",6b2c83b0d05e289da5bb221f6b5b5261dc053050,-34.5856842557,-58.3880786598,-58.3871232988124,-34.5873633456899,pharmacy,,,"2",0.00193185346514725
"7",592b9083c6dc8ae47bd29489c5890ffe8b82d619,-34.5950345359,-58.4382511769,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.0014687348107282
"118",a812f3d62955014659cf78e7dbb8d70101f39ab4,-34.5942768583,-58.4388965379,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00156783312874551
"130",06de7bfded17f57ec70d2f09d743c48abafd18da,-34.5942768583,-58.4388965379,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00156783312874551
"135",496b614d5f2ce6666589e4752d211e4c9ef9fcc0,-34.5942768583,-58.4388965379,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00156783312874551
"424",8fc2cf07dda7146dfdc18314f615233334c274dc,-34.5942768583,-58.4388965379,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00156783312874551
"429",002d1eb3d0172ffb5eb6f3ad5b8498c5298a7eeb,-34.5942768583,-58.4388965379,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00156783312874551
"35057",ac4f5c67d09f1839c06d773af769ca0f6854b657,-34.5942086,-58.4388793,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00163700538191544
"67589",882f40446e38ced04e5a566051fbe821ef36c80c,-34.5952528,-58.4394602,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.000455095321979598
"71454",cb1e15c454b9db3e8bedf5c809f9f755b12b7a64,-34.5956455,-58.4392721,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.000294699004267619
"90556",2f4774b5c64cdff89dcc65e7b6648c5024303565,-34.5950131,-58.4381368,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.0015808348675417
"126623",bc8308652b5122e7603e7f918821279916fb839c,-34.595858,-58.440635,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00108473174715957
"128658",f63f5989ae857fdf6666ae218065b37982ce66f4,-34.595858,-58.440635,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00108473174715957
"128963",3aa2d515de4d4c193951ed195e1b2cf91332e2cb,-34.5952455,-58.4394924,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.000456174759323081
"132360",ddd8f75198a152ac28a736d6ec705762b17706ea,-34.595858,-58.440635,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00108473174715957
"153313",610f2d44fb9c5575f97983a979d7088b87a6da9b,-34.5957164168,-58.439336889,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.000226401134635757
"157216",807a54455047fd04ff68efbf76c3237e828da6eb,-34.5942765151,-58.4388979677,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00156753726942452
"158170",5f6f44ad53c0b9a3428c27289422ca82ca4a4221,-34.5942765151,-58.4388979677,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00156753726942452
"192409",7449b828990d4e91d10939e12acee9893bf23176,-34.5949512,-58.438336,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00143498154204057
"192411",548dabc421f9d512576cde4ff2835f8ad5ac0cf1,-34.5949512,-58.438336,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00143498154204057
"192412",6498632c877a77e5ad023f4b75a1604409628749,-34.5949512,-58.438336,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00143498154204057
"192414",1de9e18ed4bd9815b76935a917d9cdaab8a407b1,-34.5949512,-58.438336,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00143498154204057
"204724",da168a239bb747506ceeb9e75d7686eb044a5fd1,-34.5949778,-58.4382251,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00151807585410136
"219327",a99c8b79013e1f5da20faeb66029c66bae7f432d,-34.5957151,-58.4393437,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.000219501121227153
"248412",ad0e8eff70ff3310997a9fea80308f0c4f027750,-34.5950262,-58.4382596,-58.4395623922373,-34.5956962732221,pharmacy,,,"15",0.00146501390318724
"8",2a07484bec751cdfe11ed4d66965a8db29aec855,-34.602282,-58.3761509,-58.3758364031627,-34.6024360664165,pharmacy,,,"1",0.000350206683778703
"287",3d5fd1cffebd842b5ca2b57273a99dac8081913f,-34.603119,-58.3736,-58.3736072652016,-34.6033925155239,pharmacy,,,"1",0.000273611997121829
"880",69dcf691c7e7c3ce3590c88579daa15871180fe5,-34.6023421299,-58.376591244,-58.3765677341702,-34.6021533138173,pharmacy,,,"1",0.000190274079113215
"5247",e737d8680d94b52101f36ff476e45a6775581cfd,-34.6023157414,-58.375321557,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000241795135803105
"12261",b427b8a0911a532fbc9dec31fa2f957f48a14e53,-34.6023157414,-58.375321557,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000241795135803105
"35032",47ffa69cd54082dd31c94379322026422175d2b3,-34.603011,-58.375189,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000574887624397731
"49509",a881049fb9269c2e9ff148709ecc804fbe3e74dd,-34.6020618941,-58.3724153956,-58.372753797648,-34.6017642055922,pharmacy,,,"1",0.000450704330761954
"54805",164e1ebaa1d54cb6b4347837aefe3b0f27cf5f31,-34.6030903,-58.3722189,-58.3727015124315,-34.6026235137825,pharmacy,,,"1",0.000671419490247996
"60345",8f7d719b3005aec164ab2dfa74b6cda76032bdf8,-34.6022483244,-58.3750130417,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000523844624898604
"63748",d90f9b5757458a45abf3b68ffe4b13387ebd3624,-34.6029186,-58.3752063,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000486599881644464
"64344",d011799bb548608f6d428f023417251eecb093d3,-34.602764,-58.373966,-58.3736072652016,-34.6033925155239,pharmacy,,,"1",0.000723686685913805
"67572",7f58f42de2430f521bf1ca00d5d529644cfab743,-34.603277,-58.375222,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000807088695792726
"70723",8d894499d582b196ffce69b90df7f78fbf63961f,-34.6020618941,-58.3724153956,-58.372753797648,-34.6017642055922,pharmacy,,,"1",0.000450704330761954
"75564",fb2663d0a6a8dfaaeec72f0adb6ffec0e8d763d7,-34.6022514,-58.3752867,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000314312523824993
"84187",df57700df5715fcb6ee72a0b4c8492debd2b0d69,-34.6031786629,-58.3750296427,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000800907402004492
"91421",00639dbb9e3c79cf1dc22ed717778f03eb55d35a,-34.6027668556,-58.3752012381,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000371412395499122
"109614",de030316b46a325d680f639bdc22c4687854098f,-34.6032790521,-58.3751368651,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.00083884383299342
"131165",3ac2e05c22af69197ce4336cf0c0d5f96c3a2b02,-34.6020618941,-58.3724153956,-58.372753797648,-34.6017642055922,pharmacy,,,"1",0.000450704330761954
"132644",5eb2e30d81f283897adf00683649ca291cff3575,-34.6020618941,-58.3724153956,-58.372753797648,-34.6017642055922,pharmacy,,,"1",0.000450704330761954
"151024",85d4c63df5e40650a27a490af1b9ee2963ac47dd,-34.602314904,-58.3753256112,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000240038163715183
"153937",c75a7f45c87eb2c9f5248321d313e4ec03274f73,-34.6023412964,-58.3765952374,-58.3765677341702,-34.6021533138173,pharmacy,,,"1",0.000189983891549771
"159990",2fb588194c90995cddcb7cc9ac29d0b400723cd6,-34.6022483244,-58.3750130417,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000523844624898604
"165359",fa8124601f3f8a87d2bffd4ee86cb827fd1ac813,-34.60209274,-58.37327957,-58.372753797648,-34.6017642055922,pharmacy,,,"1",0.00061997695379689
"168489",b33cf6972a7075e3c907b83adb04259f7ddb00b6,-34.6023128,-58.3765689,-58.3765677341702,-34.6021533138173,pharmacy,,,"1",0.000159490443702125
"171470",41ca0f0a44a992adc244eb643a55ad362ebcea62,-34.602301,-58.3751429,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000385417474146157
"178465",68c01eca6b13311175fbe97f9feba707ec6559a0,-34.602841,-58.375258,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000393378415611164
"178495",6e3fb4784e7842e61036386f14f555dc7a816be2,-34.6028694,-58.3752179,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000439192314742843
"181267",88966396348db800e2ac624286d41bb37b764df2,-34.6022830577,-58.3752816534,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000292206844527705
"182024",c5fe82d743172546eb9105b7f372676151e05443,-34.6023183819,-58.3752601957,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000281376844786307
"187554",af544baa69b84f90c69232f48800aa6572a9e434,-34.603084771,-58.3752441534,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000618381842415403
"198635",66e001a919d5a1e0802d0023652c86534d24722e,-34.6021224,-58.3724083,-58.372753797648,-34.6017642055922,pharmacy,,,"1",0.000497666412929618
"251010",86da41ac73b94ed41f676ca7e48aeec0f5a95057,-34.6031195,-58.3733628,-58.3736072652016,-34.6033925155239,pharmacy,,,"1",0.000366470614215213
"260272",e8624108f7123e4bf12f20d369edc340f226137d,-34.6029644,-58.374587,-58.3754678428263,-34.6025082650212,pharmacy,,,"1",0.000991939112816955
"9",3841d25dac27c9b70305321b085a2cd2dc8d7cd7,-34.570033,-58.434673,-58.434541750875,-34.5691648741633,pharmacy,,,,0.000877991344584085
"63203",96899b9ea416467867da814bef6144d6135a26d2,-34.5702896,-58.4342042,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000992446884774591
"63287",3a68d3a5fc7ae9343c69388ea310ef972d572b98,-34.5702896,-58.4342042,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000992446884774591
"63735",d4429d954814e59c98538209d9db3a98a1a90752,-34.5710941801,-58.4333949976,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00115022596334338
"75544",88c94407e4a5b0f44564b57086a995d8ee225548,-34.57060623,-58.43432236,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000654540307130289
"79685",450c91bf3622a0661dd1e4f9daf667219f738fcc,-34.5708068989,-58.4346068693,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000423054419362714
"89697",dc00bd28d6778a7b85f1fe35e5c2f2d1cca983d1,-34.570521,-58.43459,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000705215378017683
"96840",c563a237b518ff9ecda362c695886621bdfa3387,-34.570521,-58.43459,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000705215378017683
"102639",36e2e6a3a0bf3fa1a42f5def576c20e099978045,-34.5715306724,-58.4344403353,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000321529813173403
"109051",dcf3ca47c3aa055d56a9c265060b4e2a356123dd,-34.5712171232,-58.4334993753,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00103849114497188
"112441",91c083a816402ce3a6311b8e14b42889c4db4346,-34.5705909,-58.4336534,-58.4328238063596,-34.5700041767367,pharmacy,,,"14",0.00101610520906065
"114266",4859fe72298abdebbf7c6dd9773aa83aa6fdf375,-34.5707341971,-58.4344917111,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000492253096699694
"116959",4c390b9eaeced7ae3ff7cf20e41f429e524353da,-34.5712448,-58.4334623,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00107573741290639
"116960",936db847d4fbcdec2a83aba74f8e3fadc5b2ac39,-34.5712448,-58.4334623,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00107573741290639
"135274",32f977c1328c7163b43ce08bd37e7664a4454c74,-34.570057,-58.434585,-58.434541750875,-34.5691648741633,pharmacy,,,,0.000893173552743375
"149504",859e0f6f00f0b3cda83edf384ac321c514cfadad,-34.5704844,-58.4341836,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00082031421492136
"154050",b762857b89608327ef67737af70de01e1afd48d9,-34.5707341971,-58.4344917111,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000492253096699694
"154808",796655592f399e62a8b6e97c7ba057fc72df68e2,-34.5705928465,-58.4346204571,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00063681903848594
"157537",8074ac0b99fb95e7fbd7de8ded61bd5436b9e560,-34.5704844,-58.4341836,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00082031421492136
"166301",4a0d8b6a8a735807289db5e63e4e132eb8330814,-34.5705693,-58.4347003,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00067483078829483
"170926",86843a816613c83f75f0cf8f45a2df1cabd6018c,-34.5705841989,-58.435141235,-58.4360053038245,-34.5704283562254,pharmacy,,,"14",0.000878010178014159
"176423",c597f1f01c00c296524c1158d8d873e39faf62a0,-34.570057,-58.4345852,-58.434541750875,-34.5691648741633,pharmacy,,,,0.000893183259455215
"188922",54cefb4139111421a7b23b1edf4265804d334b29,-34.5705985,-58.4345052,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000626634643600596
"196291",05a17225a78aa3bf203d86751cabf172d9c2c19e,-34.571318607,-58.4336096866,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000932935604651047
"199153",8953803e47a4e4d6c3845da2fc235a87e32570b2,-34.5706536,-58.4344001,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.000587071467432911
"242382",824366e448e8a5331e352bca3cd7b77fed4e4b71,-34.570057,-58.4345852,-58.434541750875,-34.5691648741633,pharmacy,,,,0.000893183259455215
"245359",faacff15b95ba42437e8d32c8aadf7f95a733d4e,-34.5706104,-58.4353633,-58.4360053038245,-34.5704283562254,pharmacy,,,"14",0.000667314653335137
"245800",1705b6031cbeb73607db8a5914797e8fd55d7b31,-34.570896,-58.433189,-58.4328238063596,-34.5700041767367,pharmacy,,,"14",0.000963698670723541
"253093",b10a70373c2d8d49c2152d3fbb86236c0c737482,-34.5705693,-58.4347003,-58.4345378417571,-34.5712242839022,pharmacy,,,"14",0.00067483078829483
"10",a106a661039feacc2f8c58bf31e37f227c850afd,-34.5941909,-58.4229017,-58.420055622034,-34.5957628280778,pharmacy,,,"14",0.00325132552512357
"79644",d0ffdda9301f5bf79f35997c000200687c6cd94c,-34.5927733,-58.4227121,-58.4234278848903,-34.5901259488608,pharmacy,,,"14",0.00274241062997075
"79698",5e82cd98d403f51740c73d0d93f075c3122746a7,-34.5927733,-58.4227121,-58.4234278848903,-34.5901259488608,pharmacy,,,"14",0.00274241062997075
"89635",72b496ac126fb050eafb983d108b3769465350d9,-34.5945737,-58.4239019,-58.4249760499681,-34.5972097633385,pharmacy,,,"15",0.00284651156304055
"152652",1ac325f6f011521d0faf787be56c6aad07eef915,-34.5936516,-58.4228887,-58.4199413683518,-34.59265492033,community health and action center,"19",Centro de Salud Nivel 1 Palermo 1 (CeSAC NÂ° 17),"14",0.00311129140536287
"152654",9db8589440aab60c4ce814c417df5564a77a6a5b,-34.5936516,-58.4228887,-58.4199413683518,-34.59265492033,community health and action center,"19",Centro de Salud Nivel 1 Palermo 1 (CeSAC NÂ° 17),"14",0.00311129140536287
"189308",d8a04bef5b0dbcbd06922c5d8c7edb0423667e05,-34.5929273,-58.4227355,-58.4199413683518,-34.59265492033,community health and action center,"19",Centro de Salud Nivel 1 Palermo 1 (CeSAC NÂ° 17),"14",0.00280737641795163
"198768",6cc25823079bf025ff3a12c6c37aa35bbb25f7b0,-34.594162,-58.423755,-58.4249760499681,-34.5972097633385,pharmacy,,,"15",0.00328326428910183
"221188",63274950f9efd5c0604f470a575adedc8cc01173,-34.593635,-58.422862,-58.4199413683518,-34.59265492033,community health and action center,"19",Centro de Salud Nivel 1 Palermo 1 (CeSAC NÂ° 17),"14",0.00308068910862915
"12",4d5da3e2ba6632e876a38adcf132c59166a37202,-34.583051,-58.433897,-58.4355041983913,-34.5799047882978,pharmacy,,,"14",0.00353294986435407
"96",5abe492a98072f683f3d6b2dda722492de4ea682,-34.5821658384,-58.4321939331,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00312141409541659
"5927",7c90174ddffa127e069c8756e910004fa827f034,-34.5824485,-58.4325909,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00359810297568265
"5947",5ec62a857ae7eaf43c8a41f719453202daad3175,-34.5824732164,-58.4327218785,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.003727781434415
"18600",d00bf15572cb03dce6e7af681894371cd6703fe0,-34.583023,-58.431737,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.0031790226834348
"18614",4dbbc34bdec6dddff8e7e7270083985220139139,-34.5829996,-58.4318221,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00322964608597132
"20292",9d91f43491bc34e458bbc643982b65808c227094,-34.583023,-58.431737,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.0031790226834348
"20293",1921bd3b494ae47abf1485284c3dd3d389c94be4,-34.583023,-58.431737,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.0031790226834348
"20295",9336f82aa0889793127c951c84e1d0879cbfd8ec,-34.583023,-58.431737,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.0031790226834348
"20300",144bb5de7960a499cf918f6281dbcb3beee9d422,-34.583023,-58.431737,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.0031790226834348
"30353",adb88a682c8f90909b71ece6659c6467212e1c6a,-34.5820305,-58.4320205,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00290990880592047
"39516",206697940f91c300b25f66b195f570832bf99e45,-34.582945,-58.433104,-58.4355041983913,-34.5799047882978,pharmacy,,,"14",0.00387347899332786
"51807",df0f2a895613623ccaaab0dfbe2165b526335a29,-34.5829346,-58.4331344,-58.4355041983913,-34.5799047882978,pharmacy,,,"14",0.00384651834340504
"56894",dd2472b1f9e8c34db75ddbf3e78cb61db7852ca3,-34.5826323353,-58.4312890686,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00258473943513687
"63263",f7812e28c4e60c45042271b0344c09f33eda23b6,-34.583065,-58.432342,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.0036852982096985
"69004",8e61fe6c2f789cbc207b1730457c3d07e0d344b0,-34.5833988,-58.4337161,-58.4355041983913,-34.5799047882978,pharmacy,,,"14",0.00392497307405399
"70824",d53d1f22d167ed3b736482ab46d5e288169c539f,-34.58169937,-58.43350983,-58.4355041983913,-34.5799047882978,pharmacy,,,"14",0.0026829142301034
