id,AREA,Commune,DEPTO,FRAC,Computer Percent,Computer Quantile,Cellular Percent,Cellular Quantile,Rent Percent,Rent Quantile,LINK,Immigration Percent,Immigration Quantile,Education Percent,Education Quantile,PERIMETER,Owner Percent,Owner Quantile,PROV,RADIO,RADPAIS_,REDCODE,Regular Percent,Regular Quantile,TIPO,Uninhabited Percent,Uninhabited Quantile,coordinates,type
34126,80779.13,10,10.0,8.0,68.5,4,86.4,3,23.8,3,,9.6,4,24.3,2,1534.515,66.9,7,2.0,5.0,34126.0,20100805.0,90.7,7,,4.0,6,"[[[-58.5063, -34.62832], [-58.50724, -34.62917], [-58.50802, -34.62987], [-58.50813, -34.62998], [-58.50908, -34.63082], [-58.50997, -34.63161], [-58.5101, -34.63172], [-58.51104, -34.63256], [-58.51205, -34.63179], [-58.51193, -34.63169], [-58.5111, -34.63095], [-58.51008, -34.63006], [-58.51, -34.62998], [-58.50961, -34.62964], [-58.50915, -34.62922], [-58.50826, -34.62842], [-58.50817, -34.62834], [-58.50729, -34.6276], [-58.50716, -34.62769], [-58.5063, -34.62832]]]",Polygon
34127,24101.13,3,3.0,24.0,64.3,2,81.7,0,28.1,4,,10.2,4,20.1,1,626.412,59.8,5,2.0,5.0,34127.0,20032405.0,87.9,4,,3.6,5,"[[[-58.39983, -34.62091], [-58.39957, -34.62208], [-58.40045, -34.6222], [-58.40061, -34.62222], [-58.40138, -34.62231], [-58.40176, -34.62105], [-58.40076, -34.62098], [-58.39983, -34.62091]]]",Polygon
34128,50720.13,1,1.0,22.0,73.7,6,84.9,2,49.5,9,,13.4,6,47.6,7,1046.983,22.6,0,2.0,5.0,34128.0,20012205.0,72.0,0,,10.4,9,"[[[-58.3787, -34.61973], [-58.37869, -34.61984], [-58.37867, -34.62077], [-58.37867, -34.62088], [-58.37893, -34.62089], [-58.38009, -34.62094], [-58.38, -34.62214], [-58.38025, -34.62214], [-58.3804, -34.62215], [-58.38078, -34.62215], [-58.38099, -34.62215], [-58.38104, -34.62215], [-58.38115, -34.62214], [-58.38142, -34.62216], [-58.38145, -34.62128], [-58.38145, -34.62096], [-58.38146, -34.62017], [-58.38145, -34.61985], [-58.38144, -34.61976], [-58.38112, -34.61976], [-58.38103, -34.61976], [-58.38062, -34.61976], [-58.38035, -34.61977], [-58.38015, -34.61976], [-58.37992, -34.61976], [-58.37893, -34.61973], [-58.3787, -34.61973]]]",Polygon
32919,55828.69,11,11.0,5.0,68.8,4,84.6,2,20.2,1,,8.9,3,23.4,2,944.572,69.2,8,2.0,9.0,32919.0,20110509.0,89.4,6,,4.3,6,"[[[-58.52724, -34.61006], [-58.52648, -34.61067], [-58.52571, -34.61128], [-58.52492, -34.6119], [-58.52542, -34.61224], [-58.52587, -34.61255], [-58.52653, -34.61299], [-58.52694, -34.61269], [-58.52735, -34.6124], [-58.52775, -34.6121], [-58.52816, -34.6118], [-58.52854, -34.61151], [-58.52817, -34.6107], [-58.52784, -34.61047], [-58.52724, -34.61006]]]",Polygon
34129,38511.25,3,3.0,24.0,62.7,2,89.3,7,40.8,8,,19.9,8,28.0,3,815.159,47.7,2,2.0,6.0,34129.0,20032406.0,88.5,5,,1.5,1,"[[[-58.40176, -34.62105], [-58.40138, -34.62231], [-58.40156, -34.62233], [-58.40247, -34.62244], [-58.40429, -34.62274], [-58.40446, -34.62172], [-58.40448, -34.62148], [-58.40432, -34.62145], [-58.4028, -34.62114], [-58.40176, -34.62105]]]",Polygon
30031,67522.31,13,13.0,2.0,81.5,9,89.1,6,10.9,0,,9.2,3,47.9,7,1292.462,79.4,9,2.0,4.0,30031.0,20130204.0,90.3,6,,5.6,7,"[[[-58.46585, -34.54173], [-58.46582, -34.54181], [-58.46565, -34.54219], [-58.46552, -34.54253], [-58.46549, -34.54262], [-58.46531, -34.54305], [-58.46517, -34.54342], [-58.46514, -34.5435], [-58.46503, -34.54378], [-58.46489, -34.54416], [-58.46486, -34.54423], [-58.46467, -34.54472], [-58.46465, -34.54476], [-58.46459, -34.5449], [-58.46456, -34.54498], [-58.46475, -34.54507], [-58.4649, -34.54474], [-58.46501, -34.5452], [-58.46538, -34.54539], [-58.46633, -34.54587], [-58.46686, -34.54516], [-58.46734, -34.54452], [-58.46654, -34.54412], [-58.46639, -34.54404], [-58.46673, -34.5436], [-58.46686, -34.54342], [-58.46697, -34.543260000000004], [-58.4675, -34.54256], [-58.46657, -34.54209], [-58.46624, -34.54192], [-58.46612, -34.54185], [-58.46608, -34.54184], [-58.46585, -34.54173]]]",Polygon
34130,18645.56,7,7.0,6.0,56.0,1,84.1,1,37.9,7,,15.2,7,24.3,2,547.283,46.9,2,2.0,5.0,34130.0,20070605.0,84.8,3,,4.5,6,"[[[-58.46276, -34.62487], [-58.4627, -34.62504], [-58.46227, -34.62601], [-58.4637, -34.62641], [-58.46375, -34.6263], [-58.46419, -34.625280000000004], [-58.46276, -34.62487]]]",Polygon
30033,22828.75,13,13.0,2.0,91.1,9,98.3,9,33.8,6,,2.7,0,59.4,9,708.468,51.2,3,2.0,11.0,30033.0,20130211.0,85.0,3,,10.7,9,"[[[-58.46198, -34.54269], [-58.46312, -34.54327], [-58.46393, -34.54368], [-58.46406, -34.54375], [-58.46438, -34.54391], [-58.46425, -34.5435], [-58.4642, -34.54337], [-58.46389, -34.54277], [-58.46371, -34.54245], [-58.46328, -34.54175], [-58.46322, -34.54166], [-58.46318, -34.54159], [-58.4626, -34.54211], [-58.46198, -34.54269]]]",Polygon
34133,36029.94,6,6.0,14.0,78.1,7,88.5,6,20.9,2,,7.1,1,49.4,7,970.57,67.8,8,2.0,5.0,34133.0,20061405.0,88.7,5,,3.7,5,"[[[-58.44497, -34.62381], [-58.44481, -34.62411], [-58.44469, -34.6243], [-58.44459, -34.62534], [-58.44451, -34.62597], [-58.44442, -34.62671], [-58.44437, -34.62698], [-58.44495, -34.62708], [-58.44532, -34.62559], [-58.44604, -34.62588], [-58.44614, -34.62564], [-58.44653, -34.62472], [-58.44567, -34.62423], [-58.44497, -34.62381]]]",Polygon
34135,17083.13,1,1.0,22.0,58.3,1,82.8,1,34.8,7,,18.4,8,34.8,4,524.184,36.3,0,2.0,4.0,34135.0,20012204.0,71.1,0,,5.3,7,"[[[-58.37726, -34.61972], [-58.37726, -34.61982], [-58.37722, -34.62081], [-58.37723, -34.62088], [-58.37855, -34.62087], [-58.37867, -34.62088], [-58.37867, -34.62077], [-58.37869, -34.61984], [-58.3787, -34.61973], [-58.37726, -34.61972]]]",Polygon
30037,79052.56,12,12.0,4.0,78.5,8,87.3,4,21.1,2,,7.7,2,38.8,5,1190.281,65.8,7,2.0,3.0,30037.0,20120403.0,86.8,4,,2.8,4,"[[[-58.4775, -34.54273], [-58.47742, -34.54291], [-58.4771, -34.54355], [-58.4767, -34.54435], [-58.47636, -34.54504], [-58.47629, -34.54518], [-58.47609, -34.5456], [-58.47589, -34.54602], [-58.47689, -34.54635], [-58.47735, -34.54651], [-58.4779, -34.54668], [-58.4783, -34.54585], [-58.47836, -34.54572], [-58.4787, -34.54503], [-58.4791, -34.54421], [-58.47931, -34.54379], [-58.4795, -34.54339], [-58.4785, -34.54305], [-58.47776, -34.54282], [-58.4775, -34.54273]]]",Polygon
34137,56223.19,10,10.0,11.0,59.3,1,89.1,6,47.1,9,,29.4,9,23.5,2,1189.227,45.2,1,2.0,7.0,34137.0,20101107.0,92.3,8,,1.7000000000000002,2,"[[[-58.47975, -34.62608], [-58.47929, -34.62706], [-58.48037, -34.62735], [-58.48053, -34.62739], [-58.48143, -34.62761], [-58.481700000000004, -34.62768], [-58.48286, -34.62797], [-58.48424, -34.62831], [-58.48469, -34.62731], [-58.48345, -34.62701], [-58.48331, -34.62698], [-58.48205, -34.62667], [-58.48188, -34.62662], [-58.48097, -34.62638], [-58.48082, -34.62635], [-58.47997, -34.62612], [-58.47975, -34.62608]]]",Polygon
30039,82501.06,12,12.0,3.0,63.9,2,83.1,1,20.1,1,,10.0,4,16.9,1,1219.7,73.9,9,2.0,2.0,30039.0,20120302.0,94.0,9,,3.0,4,"[[[-58.4882, -34.54404], [-58.48657, -34.54332], [-58.48649, -34.5434], [-58.48637, -34.54351], [-58.48625, -34.54361], [-58.48613, -34.54371], [-58.48596, -34.54382], [-58.48567, -34.54401], [-58.48508, -34.54479], [-58.4845, -34.54556], [-58.48391, -34.54632], [-58.48445, -34.5466], [-58.48483, -34.5468], [-58.48576, -34.5473], [-58.48609, -34.54686], [-58.48634, -34.54652], [-58.48693, -34.54575], [-58.48724, -34.54533], [-58.48751, -34.54498], [-58.4875, -34.54497], [-58.48768, -34.54473], [-58.48795, -34.54437], [-58.48803, -34.54426], [-58.4882, -34.54404]]]",Polygon
34138,38903.13,1,1.0,24.0,73.9,6,87.4,5,37.6,7,,13.6,7,42.2,6,833.074,53.0,3,2.0,6.0,34138.0,20012406.0,90.7,7,,9.7,9,"[[[-58.36897, -34.6192], [-58.3688, -34.61918], [-58.36869, -34.61916], [-58.36865, -34.61943], [-58.36846, -34.62036], [-58.368430000000004, -34.6206], [-58.3684, -34.62083], [-58.36831, -34.62169], [-58.36877, -34.62171], [-58.3699, -34.62177], [-58.36997, -34.62067], [-58.36999, -34.62054], [-58.37009, -34.61951], [-58.37011, -34.61939], [-58.36897, -34.6192]]]",Polygon
32920,13834.38,3,3.0,4.0,70.0,4,90.2,8,47.9,9,,23.7,9,48.9,7,471.985,39.7,0,2.0,6.0,32920.0,20030406.0,87.6,4,,1.4,1,"[[[-58.3985, -34.60221], [-58.39849, -34.60231], [-58.39837, -34.60331], [-58.39944, -34.60334], [-58.39956, -34.60335], [-58.39971, -34.60232], [-58.39972, -34.60222], [-58.39959, -34.60222], [-58.3985, -34.60221]]]",Polygon
34139,17466.75,1,1.0,26.0,50.2,0,85.1,2,59.4,9,,19.7,8,23.9,2,529.615,15.7,0,2.0,1.0,34139.0,20012601.0,75.1,0,,2.1,2,"[[[-58.3758, -34.6197], [-58.3758, -34.6198], [-58.37574, -34.62074], [-58.37573, -34.62083], [-58.37586, -34.62084], [-58.37723, -34.62088], [-58.37722, -34.62081], [-58.37726, -34.61982], [-58.37726, -34.61972], [-58.37716, -34.61972], [-58.3758, -34.6197]]]",Polygon
34141,36757.38,3,3.0,25.0,59.9,1,83.5,1,38.9,8,,18.7,8,19.0,1,819.08,52.1,3,2.0,6.0,34141.0,20032506.0,91.0,7,,1.4,1,"[[[-58.40448, -34.62148], [-58.40446, -34.62172], [-58.40429, -34.62274], [-58.40599, -34.62302], [-58.40721, -34.62321], [-58.40734, -34.62217], [-58.40736, -34.62205], [-58.40615, -34.62182], [-58.40479, -34.62155], [-58.40448, -34.62148]]]",Polygon
34142,28889.06,7,7.0,5.0,74.9,6,87.7,5,14.4,0,,7.0,1,49.2,7,761.459,75.7,9,2.0,2.0,34142.0,20070502.0,90.1,6,,6.4,8,"[[[-58.459, -34.62489], [-58.45867, -34.62553], [-58.45861, -34.62565], [-58.45842, -34.626], [-58.45783, -34.62713], [-58.45885, -34.62755], [-58.45937, -34.62656], [-58.45945, -34.62641], [-58.45953, -34.62626], [-58.45965, -34.62601], [-58.45969, -34.62594], [-58.45972, -34.62587], [-58.45999, -34.62536], [-58.46005, -34.62524], [-58.45988, -34.62519], [-58.459, -34.62489]]]",Polygon
34143,17280.38,1,1.0,26.0,68.8,4,85.6,3,38.4,8,,20.6,8,37.1,5,527.428,40.9,1,2.0,2.0,34143.0,20012602.0,79.4,1,,7.7,9,"[[[-58.3743, -34.61967], [-58.3743, -34.61979], [-58.37422, -34.62063], [-58.37422, -34.62076], [-58.37433, -34.62076], [-58.37562, -34.62082], [-58.37573, -34.62083], [-58.37574, -34.62074], [-58.3758, -34.6198], [-58.3758, -34.6197], [-58.37443, -34.61966], [-58.3743, -34.61967]]]",Polygon
34144,17005.13,7,7.0,7.0,62.7,2,84.8,2,31.9,6,,12.3,6,24.1,2,522.061,50.0,2,2.0,2.0,34144.0,20070702.0,81.9,1,,6.8,8,"[[[-58.46887, -34.62553], [-58.46841, -34.62657], [-58.46858, -34.62663], [-58.46978, -34.62701], [-58.47025, -34.62595], [-58.46887, -34.62553]]]",Polygon
34145,36146.5,5,5.0,19.0,60.8,1,80.8,0,32.3,6,,15.3,7,23.1,2,795.286,58.7,5,2.0,5.0,34145.0,20051905.0,91.0,7,,3.6,5,"[[[-58.41368, -34.62209], [-58.41373, -34.62333], [-58.41481, -34.62359], [-58.41622, -34.62393], [-58.41627, -34.62337], [-58.41637, -34.62245], [-58.41494, -34.62228], [-58.41473, -34.62225], [-58.41368, -34.62209]]]",Polygon
34146,19607.25,6,6.0,14.0,76.0,7,86.8,4,18.8,1,,8.4,2,46.4,7,581.802,60.0,5,2.0,2.0,34146.0,20061402.0,78.8,1,,2.2,3,"[[[-58.44778, -34.62425], [-58.44744, -34.62517], [-58.44788, -34.62539], [-58.44911, -34.626], [-58.44949, -34.62502], [-58.44826, -34.62446], [-58.44807, -34.62437], [-58.44778, -34.62425]]]",Polygon
34147,52408.5,1,1.0,25.0,69.4,4,83.1,1,36.5,7,,10.9,5,43.6,6,1056.381,47.9,2,2.0,3.0,34147.0,20012503.0,84.5,2,,7.5,8,"[[[-58.37011, -34.61939], [-58.37009, -34.61951], [-58.36999, -34.62054], [-58.36997, -34.62067], [-58.3699, -34.62177], [-58.36981, -34.62291], [-58.37127, -34.62305], [-58.37133, -34.62202], [-58.37133, -34.62183], [-58.371340000000004, -34.62165], [-58.37142, -34.62068], [-58.37142, -34.62057], [-58.37145, -34.62027], [-58.37152, -34.61951], [-58.37026, -34.6194], [-58.37011, -34.61939]]]",Polygon
34148,19180.44,7,7.0,6.0,58.4,1,83.9,1,43.3,8,,18.4,8,26.2,2,553.72,48.2,2,2.0,4.0,34148.0,20070604.0,91.5,7,,2.1,2,"[[[-58.46419, -34.625280000000004], [-58.46375, -34.6263], [-58.4637, -34.62641], [-58.46384, -34.62644], [-58.46517, -34.62683], [-58.46524, -34.62668], [-58.46566, -34.6257], [-58.46542, -34.62563], [-58.46419, -34.625280000000004]]]",Polygon
34149,15833.13,1,1.0,25.0,72.6,5,86.3,3,38.9,8,,16.6,8,47.1,7,501.295,45.7,1,2.0,1.0,34149.0,20012501.0,84.6,2,,6.8,8,"[[[-58.37293, -34.6196], [-58.37285, -34.6206], [-58.37285, -34.62072], [-58.37297, -34.62073], [-58.37402, -34.62076], [-58.37422, -34.62076], [-58.37422, -34.62063], [-58.3743, -34.61979], [-58.3743, -34.61967], [-58.37293, -34.6196]]]",Polygon
32925,16501.63,3,3.0,6.0,70.1,4,86.2,3,41.5,8,,12.4,6,47.7,7,515.515,41.0,1,2.0,1.0,32925.0,20030601.0,82.5,1,,5.8,7,"[[[-58.39702, -34.60219], [-58.39693, -34.60319], [-58.39693, -34.60328], [-58.39713, -34.60328], [-58.39823, -34.6033], [-58.39837, -34.60331], [-58.39849, -34.60231], [-58.3985, -34.60221], [-58.39835, -34.6022], [-58.39702, -34.60219]]]",Polygon
34151,20970.19,6,6.0,15.0,83.7,9,90.7,8,16.3,0,,5.9,0,52.0,8,581.742,75.2,9,2.0,4.0,34151.0,20061504.0,91.5,7,,3.7,5,"[[[-58.44177, -34.62391], [-58.44164, -34.62509], [-58.44255, -34.62518], [-58.44333, -34.62525], [-58.44332, -34.62513], [-58.44344, -34.62402], [-58.44177, -34.62391]]]",Polygon
34152,27698.25,6,6.0,16.0,77.8,7,90.5,8,22.9,2,,8.5,3,55.1,8,774.36,59.9,5,2.0,2.0,34152.0,20061602.0,82.7,2,,3.7,5,"[[[-58.44074, -34.62385], [-58.44062, -34.625], [-58.44054, -34.62569], [-58.44047, -34.62642], [-58.44102, -34.62649], [-58.44148, -34.62655], [-58.44156, -34.62581], [-58.44164, -34.62509], [-58.44177, -34.62391], [-58.44158, -34.6239], [-58.44074, -34.62385]]]",Polygon
34153,34133.63,1,1.0,25.0,74.2,6,89.9,7,38.2,7,,15.6,7,48.0,7,781.277,53.9,3,2.0,2.0,34153.0,20012502.0,92.1,8,,10.5,9,"[[[-58.37152, -34.61951], [-58.37145, -34.62027], [-58.37142, -34.62057], [-58.37142, -34.62068], [-58.371340000000004, -34.62165], [-58.37133, -34.62183], [-58.37154, -34.62185], [-58.37279, -34.62189], [-58.3728, -34.62171], [-58.37285, -34.62083], [-58.37285, -34.62072], [-58.37285, -34.6206], [-58.37293, -34.6196], [-58.37278, -34.6196], [-58.37162, -34.61952], [-58.37152, -34.61951]]]",Polygon
30055,59031.5,13,13.0,2.0,82.5,9,91.9,9,26.5,4,,7.5,1,44.8,6,996.697,65.7,7,2.0,2.0,30055.0,20130202.0,92.2,8,,1.0,1,"[[[-58.4675, -34.54256], [-58.46697, -34.543260000000004], [-58.46686, -34.54342], [-58.46673, -34.5436], [-58.46639, -34.54404], [-58.46654, -34.54412], [-58.46734, -34.54452], [-58.46827, -34.54499], [-58.46842, -34.54507], [-58.46921, -34.54547], [-58.46978, -34.54468], [-58.4703, -34.54398], [-58.46936, -34.5435], [-58.46843, -34.54303], [-58.4675, -34.54256]]]",Polygon
34154,16402.38,6,6.0,15.0,80.0,8,88.1,5,24.1,3,,5.3,0,49.1,7,521.41,59.7,5,2.0,5.0,34154.0,20061505.0,83.8,2,,1.7000000000000002,2,"[[[-58.44344, -34.62402], [-58.44332, -34.62513], [-58.44333, -34.62525], [-58.44459, -34.62534], [-58.44469, -34.6243], [-58.44481, -34.62411], [-58.44369, -34.62404], [-58.44344, -34.62402]]]",Polygon
30056,23608.69,13,13.0,1.0,68.6,4,84.8,2,44.9,9,,11.3,5,41.1,6,667.508,45.9,1,2.0,14.0,30056.0,20130114.0,90.8,7,,3.1,4,"[[[-58.46936, -34.5435], [-58.4703, -34.54398], [-58.47154, -34.54457], [-58.47209, -34.54382], [-58.47087, -34.5432], [-58.46994, -34.54273], [-58.46936, -34.5435]]]",Polygon
34155,25571.19,10,10.0,13.0,65.6,2,85.0,2,32.8,6,,6.0,0,29.6,3,905.342,59.1,5,2.0,4.0,34155.0,20101304.0,91.9,8,,0.7000000000000001,0,"[[[-58.49022, -34.6277], [-58.49049, -34.62782], [-58.49117, -34.6281], [-58.49134, -34.62817], [-58.49157, -34.62827], [-58.49245, -34.62864], [-58.49357, -34.6291], [-58.49391, -34.62928], [-58.49425, -34.62916], [-58.49367, -34.62876], [-58.49305, -34.62833], [-58.49283, -34.628190000000004], [-58.4919, -34.62756], [-58.49109, -34.62701], [-58.49022, -34.6277]]]",Polygon
34158,81769.56,10,10.0,9.0,71.4,5,88.7,6,19.0,1,,9.9,4,23.5,2,1292.275,66.9,7,2.0,7.0,34158.0,20100907.0,85.9,3,,4.7,6,"[[[-58.50303, -34.62862], [-58.502, -34.62942], [-58.50188, -34.62951], [-58.50091, -34.63026], [-58.5008, -34.63035], [-58.50029, -34.63073], [-58.50041, -34.63084], [-58.50154, -34.63183], [-58.50164, -34.63176], [-58.50205, -34.63145], [-58.50217, -34.63136], [-58.50251, -34.63112], [-58.50318, -34.63062], [-58.50431, -34.62978], [-58.50536, -34.62902], [-58.50461, -34.62835], [-58.50451, -34.62826], [-58.50404, -34.62784], [-58.50314, -34.62853], [-58.50303, -34.62862]]]",Polygon
