index,Name,Longitude,Latitude,Type,b_id
1851,FX PRIMERA ESCUELA ARGENTINA DE EFECTOS ESPECIALES,-58.42376273,-34.59791561,cultural center,12
1852,GRUPO EDITORIAL CIUDAD NUEVA,-58.42767438,-34.61306938,cultural center,12
1853,GUARDA LA VIEJA,-58.41528106,-34.601925,cultural center,12
1854,GUSTAVO MULTEDO,-58.41442163,-34.60381773,cultural center,12
1855,HASTA TRILCE,-58.41464431,-34.62753049,cultural center,39
1856,I.M.P.A COOPERATIVA DE TRABAJO 22 DE MAYO,-58.42667552,-34.6111999,cultural center,12
1857,"INSTITUTO DE DISE�O ESCENICO ""SAULO BENAVENTE""",-58.41337524,-34.61420764,cultural center,12
1858,INSTITUTO SUPERIOR DEL PROFESORADO (COSAL),-58.42188207,-34.61393912,cultural center,12
1859,INSTITUTO UNIVERSITARIO NACIONAL DE ARTE - AREA DE ARTES AUDIOVISUALES,-58.42272536,-34.59920427,cultural center,12
1860,INSTITUTO UNIVERSITARIO NACIONAL DE ARTE - AREA DE ARTES MULTIMEDIALES,-58.42844772,-34.60190785,cultural center,12
1861,INSTITUTO UNIVERSITARIO NACIONAL DE ARTE - DEPTO DE ARTES DEL MOVIMIENTO,-58.41289644,-34.61488435,cultural center,12
1862,LA ANTORCHA,-58.4243802,-34.61303949,cultural center,12
1863,LA CASONA DE HUMAHUACA,-58.4145043,-34.60293003,cultural center,12
1864,LA CATEDRAL,-58.42153019,-34.60488057,cultural center,12
1865,LA HUELLA,-58.417975399999996,-34.6009914,cultural center,12
1866,LA MINGA CLUB CULTURAL,-58.4148411,-34.62496578,cultural center,39
1867,LA ORQUIDEA,-58.42266851,-34.60291832,cultural center,12
1868,LAS VIOLETAS,-58.42085454,-34.61128682,cultural center,12
1869,LA TECNOLOGIA,-58.42036365,-34.59863808,cultural center,12
1870,LA TERTULIA,-58.412274,-34.59988351,cultural center,12
1871,LIBRERIA DEL SUBURBIO,-58.41609922,-34.6254374,cultural center,39
1872,LIBROS DEL ZORZAL,-58.41301578,-34.60014593,cultural center,12
1873,LUGAR EDITORIAL S.A.,-58.41778797,-34.63350055,cultural center,39
1874,MAGENTA DISCOS,-58.41911629,-34.61304514,cultural center,12
1875,MARGOT,-58.41637088,-34.62326752,cultural center,39
1876,MATIAS,-58.42409820000001,-34.61170073,cultural center,12
1877,MEDITERRANEA ESPACIO DE ARTE,-58.41330459,-34.60008759,cultural center,12
1878,MUNDO HISPANO,-58.4153162,-34.610874200000005,cultural center,12
1879,MUSEO ETNOGRAFICO DE LAS OBRAS MISIONALES PONTIFICIAS,-58.42063196,-34.60156853,cultural center,12
1880,MUSEO KOSICE,-58.43063962,-34.60098354,cultural center,12
1881,MUSEO MONTE DE PIEDAD - BANCO CIUDAD DE BUENOS AIRES,-58.41615576,-34.62333376,cultural center,39
1882,MUSSETTA,-58.41501408,-34.59973277,cultural center,12
1883,M. V. LIBROS,-58.41486089,-34.62250423,cultural center,39
1884,NEMS ENTERPRISES,-58.42998179,-34.61510655,cultural center,12
1885,NUEVA VISION EDICIONES,-58.41825896,-34.59872174,cultural center,12
1886,ORT (ALMAGRO),-58.42907317,-34.61000639,cultural center,12
1887,OTRA LLUVIA LIBROS,-58.41846504,-34.60588607,cultural center,12
1888,PAN Y ARTE,-58.41618871,-34.62344695,cultural center,39
1889,PAN Y ARTE / BOEDO VIDA Y ARTE,-58.41618871,-34.62344695,cultural center,39
1890,PARADISO EDICIONES,-58.42245908,-34.60197567,cultural center,12
1891,PELUFO LIBRERIAS,-58.42525125,-34.60283203,cultural center,12
1892,PLAQUETODO,-58.42001617,-34.63313654,cultural center,39
1893,PROMETEO EDITORIAL,-58.42749129,-34.60564152,cultural center,12
1894,PUERTA ROJA,-58.41666476,-34.60034139,cultural center,12
1895,RUDI B. SAZUNIC,-58.42307469,-34.62571685,cultural center,39
1896,SALON G.O.N,-58.419565799999994,-34.63067449,cultural center,39
1897,SANATA BAR,-58.41504274,-34.60579208,cultural center,12
1898,SANATA BAR.,-58.41504274,-34.60579208,cultural center,12
1899,SR. DUNCAN MULTIESPACIO CULTURAL,-58.42016618,-34.6113198,cultural center,12
1900,TEATRO DEL ABASTO,-58.41490495,-34.60273078,cultural center,12
1901,TEATRO EL TINGLADO,-58.41610004,-34.59867388,cultural center,12
1902,TIMBRE 4,-58.41650595,-34.62021693,cultural center,12
1903,ATHENAS,-58.45511095,-34.61426057,cultural center,11
1904,AUDITORIO EVA PERON - PARQUE CENTENARIO,-58.43670499,-34.60601777,cultural center,11
1905,"BAR, PELUQUERIA Y BARBERIA LA EPOCA",-58.44041519,-34.621820299999996,cultural center,11
1906,BIBLIOTECA DEL DRAGON,-58.44126941,-34.62382795,cultural center,11
1907,BIBLIOTECA DEL INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA,-58.43640166,-34.61955510000001,cultural center,11
1908,"BIBLIOTECA ""DR. CARLOS CARDINI"" DE LA FUNDACION INSTITUTO LELOIR",-58.43423492,-34.60457608,cultural center,11
1909,BIBLIOTECA OBRERA JUAN B. JUSTO,-58.42911451,-34.61621407,cultural center,11
1910,BIBLIOTECA POPULAR 12 DE OCTUBRE,-58.44893485,-34.61317346,cultural center,11
1911,BIBLIOTECA POPULAR AVELINO HERRERA,-58.43543007,-34.617929499999995,cultural center,11
1912,BIBLIOTECA POPULAR DR. TRISTAN J. GONZALEZ,-58.45000741,-34.62799248,cultural center,11
1913,BIBLIOTECA POPULAR FEDERICO LACROZE,-58.43919166,-34.62497393,cultural center,11
1914,BIBLIOTECA POPULAR GENERAL ALVEAR,-58.43872339,-34.61446009,cultural center,11
1915,BIBLIOTECA UNIVERSITARIA MAIMONIDES,-58.44099522,-34.6104524,cultural center,11
1916,BOOKS,-58.4380802,-34.62308338,cultural center,11
1917,CAFE DE LA SUBASTA,-58.43011654,-34.61476045,cultural center,11
1918,CALESITA DE PARQUE RIVADAVIA,-58.434183,-34.61885363,cultural center,11
1919,CALESITA ESTACION CABALLITO,-58.44216142,-34.61826626,cultural center,11
1920,CALESITA JOSE DE PLAZA IRLANDA,-58.45729544,-34.61552182,cultural center,11
1921,CALIGARI,-58.4329762,-34.61298168,cultural center,11
1922,CENTRO CULTURAL ALBERTO OLMEDO,-58.45330522,-34.60817452,cultural center,11
1923,CENTRO CULTURAL EL ETERNAUTA,-58.43630956,-34.61284333,cultural center,11
1924,CENTRO CULTURAL EL QUIJOTERO,-58.45136498,-34.60834494,cultural center,11
1925,CENTRO CULTURAL LOLA MORA,-58.43203316,-34.60439088,cultural center,11
1926,CENTRO CULTURAL SEBASTIAN PIANA,-58.44721654,-34.62687507,cultural center,11
1927,CINE VILLAGE CABALLITO,-58.43730377,-34.61858638,cultural center,11
1928,CLUB ITALIANO,-58.43228193,-34.61635832,cultural center,11
1929,CLUB PIAMONTES - SALON RODRIGUEZ,-58.44828775,-34.6076852,cultural center,11
1930,CLUB PREMIER,-58.43520198,-34.61190675,cultural center,11
1931,COBRA. PEQUE�A LIBRERIA.,-58.43287829999999,-34.61053511,cultural center,11
1932,CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA - ANEXO 1,-58.44008002,-34.62810079,cultural center,11
1933,DEL DRAGON EDICIONES,-58.44394227,-34.62265283,cultural center,11
1934,DERECHO COOPERATIVO Y MUTUAL DCYM,-58.4329762,-34.61298168,cultural center,11
1935,DEVA'S. SUCURSAL ACOYTE.,-58.43695746,-34.61753856,cultural center,11
1936,DISTAL LIBROS. SUCURSAL RIVADAVIA.,-58.43109009,-34.61601012,cultural center,11
1937,EDICIONES BIEBEL,-58.45515272,-34.61342234,cultural center,11
1938,EDICIONES COLIHUE,-58.43912208,-34.6087161,cultural center,11
1939,EDITORIAL BAHA'' INDOLATINOAMERICANA,-58.43240205,-34.61398344,cultural center,11
1940,EDITORIAL LA BOHEMIA,-58.43256939,-34.60718205,cultural center,11
1941,EL COLECCIONISTA,-58.43468437,-34.61742341,cultural center,11
1942,EL PISO,-58.44153796,-34.60884441,cultural center,11
1943,EL VIEJO BUZON,-58.44885164,-34.61589977,cultural center,11
1944,"ESCUELA DE DISE�O Y MOLDERIA ""FERNANDA GONZALEZ""",-58.44361496,-34.61026927,cultural center,11
1945,FACULTAD DE FILOSOFIA Y LETRAS,-58.44664624,-34.62826456,cultural center,11
1946,FERMIN BELLI,-58.43459215,-34.61756399,cultural center,11
1947,FLORENTINO LIBROS,-58.43938669,-34.61839075,cultural center,11
1948,GAMBITO DE ALFIL,-58.44669434,-34.62866561,cultural center,11
1949,GARRICK ARTE Y CULTURA,-58.45103711,-34.61913353,cultural center,11
1950,HAPPY BOOKS,-58.4421428,-34.62113777,cultural center,11
1951,INSTITUTO DE FORMACION TECNICA SUPERIOR N13 DE N8,-58.43015226,-34.62236544,cultural center,11
1952,KASHMIR MUSIC,-58.43377658,-34.617201200000004,cultural center,11
1953,KEL EDICIONES. SUCURSAL AV. LA PLATA.,-58.42917327,-34.61594791,cultural center,11
1954,LA CALESITA DE CARLITOS,-58.43630189,-34.60528392,cultural center,11
1955,LECTURAS Y MELODIAS,-58.44326579999999,-34.62741304,cultural center,11
1956,LIBRERIA BIBLOS,-58.44710968,-34.62713515,cultural center,11
1957,LIBRERIA CUSPIDE. SUCURSAL RIVADAVIA.,-58.43730377,-34.61858638,cultural center,11
1958,LIBRERIA EL GAUCHO. SUCURSAL NEUNQUEN.,-58.44254532,-34.61589077,cultural center,11
1959,LIBRERIA YENNY. SUCURSAL ACOYTE.,-58.43677242,-34.61789643,cultural center,11
1960,LOS CACHORROS,-58.43757826,-34.60871329,cultural center,11
1961,MACHADO,-58.44050328,-34.60644784,cultural center,11
1962,MERIDIANA. SUCURSAL RIVADAVIA.,-58.43803466,-34.61909139,cultural center,11
1963,"MUSEO ARGENTINO DE CIENCIAS NATURALES ""BERNARDINO RIVADAVIA""",-58.43804991,-34.60508423,cultural center,11
1964,MUSEO DE ESCULTURAS LUIS PERLOTTI,-58.44825578,-34.61502765,cultural center,11
1965,"MUSEO DE LA ASOCIACION DE ANESTESIA, ANALGESIA Y REANIMACION",-58.45098562,-34.61745957,cultural center,11
1966,MUSEO ERNESTO CHE GUEVARA,-58.44207341,-34.61889917,cultural center,11
1967,OESTE,-58.44106915,-34.62143624,cultural center,11
1968,PAI PRODUCCIONES ARGENTINAS E INTERNACIONALES,-58.45671424,-34.60890102,cultural center,11
1969,PLAZA CAFE,-58.43209355,-34.61645395,cultural center,11
1970,RETINA EDITORES,-58.44099522,-34.6104524,cultural center,11
1971,UNIVERSIDAD MAIMONIDES ESCUELA DE HUMANIDADES,-58.44099522,-34.6104524,cultural center,11
1972,ACME AGENCY. SUCURSAL CAMACUA.,-58.45837078,-34.62859459,cultural center,19
1973,ALIANZA FRANCESA DE BUENOS AIRES (SEDE GRANADEROS),-58.45922173,-34.62674824,cultural center,19
1974,ASOCIACION DANTE ALIGHIERI DE BUENOS AIRES (SEDE COMODORO MARTIN RIVADAVIA),-58.45735654,-34.62702,cultural center,19
1975,ATLAS FLORES,-58.46246951,-34.629369200000006,cultural center,19
1976,AZIONE ARTIGINIALE,-58.46423246,-34.63245117,cultural center,19
1977,BAR EL MODELO,-58.4276253,-34.63406642,cultural center,9
1978,BENDITAS PRODUCCIONES,-58.43673146,-34.63316345,cultural center,9
1979,BIBLIOTECA ESTANISLAO DEL CAMPO,-58.43833676,-34.63405605,cultural center,9
1980,BIBLIOTECA JAVIER VILLAFA�E (CON ANEXO INFANTIL),-58.43644229,-34.64814305,cultural center,19
1981,BIBLIOTECA MARIANO PELLIZA,-58.45644831,-34.63781416,cultural center,19
1982,BIBLIOTECA POPULAR ASOCIACION CIVIL LEOPOLDO MARECHAL,-58.460179700000005,-34.61551131,cultural center,19
1983,BIBLIOTECA POPULAR LECTORES DEL PUEBLO,-58.46155746,-34.64224229999999,cultural center,19
1984,CALESITA DE LA PLAZA GENERAL PUEYRREDON,-58.46414697,-34.62815761,cultural center,19
1985,CALESITA DE LA PLAZA MISERICORDIA,-58.45534607,-34.63260182,cultural center,19
1986,CALESITA PEKAS,-58.468400300000006,-34.61755589,cultural center,19
1987,CENTRO CULTURAL ARTES DE PARQUE CHACABUCO,-58.43613901,-34.63830842,cultural center,9
1988,CENTRO CULTURAL BARRIO RIVADAVIA,-58.44147525,-34.6435785,cultural center,19
1989,CENTRO CULTURAL ROBERTO ARLT,-58.46694829,-34.62483567,cultural center,19
1990,CLUB CRISOL UNIDOS - MILONGA SARAZA TANGO,-58.43129705,-34.63796645,cultural center,9
1991,CLUB PEDRO ECHAG�E,-58.46861415,-34.641857200000004,cultural center,19
1992,DISCOS OPUS,-58.46574662,-34.62902103,cultural center,19
1993,DISTAL LIBROS. SUCURSAL RIVADAVIA II.,-58.46225073,-34.62863383,cultural center,19
1994,EDICIONES QUIPU,-58.46178195,-34.63260664,cultural center,19
1995,EDITORIAL PATRIA GRANDE,-58.45611801,-34.6263505,cultural center,19
1996,EL PIAL,-58.46706655,-34.63160383,cultural center,19
1997,EL TEATRO DE FLORES,-58.46214617,-34.63041918,cultural center,19
1998,"ESCUELA MUSEO DE BELLAS ARTES ""GRAL URQUIZA"" N 1 DE 12",-58.46277009,-34.62757453,cultural center,19
1999,ESPACIO CULTURAL ADAN BUENOS AYRES,-58.44322875,-34.63377195,cultural center,9
2000,ESPACIO CULTURAL MARCO DEL PONT,-58.46500161,-34.62741341,cultural center,19
2001,ESQUINA ALBERDI,-58.45572981,-34.62933663,cultural center,19
2002,ESTACION MANDIOCA DE EDICIONES,-58.46295927,-34.63296884,cultural center,19
2003,ESTUDIO URBANO,-58.4512527,-34.63143525,cultural center,9
2004,GRUPO DE TEATRO ALMA MATE DE FEORES,-58.47366494,-34.6212333,cultural center,19
2005,INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN - ANEXO 1,-58.44719658,-34.63516511,cultural center,9
2006,JORGE BAUDINO EDICIONES,-58.46704304,-34.62043622,cultural center,19
2007,"JUAN JOSE ARA, LIBROS DE MEDICINA",-58.46584849,-34.62698947,cultural center,19
2008,LA CALESITA DE TATIN DEL PQUE. CHACABUCO,-58.44396983,-34.63609081,cultural center,9
2009,LA FARMACIA,-58.46060478,-34.63354278,cultural center,19
2010,LA FARMACIA.,-58.46060478,-34.63354278,cultural center,19
2011,LA FORJA,-58.46400749,-34.62652789,cultural center,19
2012,LOS MEJORES,-58.45667579,-34.62698621,cultural center,19
2013,"MUSEO HISTORICO VECINAL DE FLORES ""BLANCA ANGELICA GANDINI""",-58.47085989,-34.62770348,cultural center,19
2014,PATRIA GRANDE EDITORA,-58.45611801,-34.6263505,cultural center,19
2015,PUERTA DEL SOL,-58.46361162,-34.63034419,cultural center,19
2016,RIGOR RECORDS,-58.46483139,-34.62210015,cultural center,19
2017,SALA LA NAZCA,-58.47396509,-34.6213074,cultural center,19
2018,SBS LIBRERIA INTERNACIONAL. SUCURSAL PARQUE CHACABUCO.,-58.42813022,-34.63536581,cultural center,9
2019,SEPTIMO ARTE,-58.46902706,-34.63232882,cultural center,19
2020,"UNIVERSIDAD DE FLORES, FACULTAD DE PLANEAMIENTO SOCIOAMBIENTAL Y FACULTAD DE PSICOLOGIA Y CIENCIAS SOCIALES",-58.46280466,-34.63249976,cultural center,19
2021,BIBLIOTECA ALVARO YUNQUE,-58.4635527,-34.68500824,cultural center,30
2022,BIBLIOTECA  CANONIGO LUIS JOSE DE CHORROARIN,-58.46510917,-34.68380549,cultural center,30
2023,BIBLIOTECA JULIO CESAR SAGUIER (CON ANEXO INFANTIL),-58.47450086,-34.66598701,cultural center,30
2024,BIBLIOTECA NORAH LANGE,-58.45107171,-34.671690999999996,cultural center,30
2025,BIBLIOTECA POPULAR EL PROGRESO,-58.47495695,-34.67681106,cultural center,30
2026,BIBLIOTECA POPULAR HIJOS DEL BARRIO PIEDRA BUENA,-58.49113966,-34.67808441,cultural center,30
2027,CALESITA A LOS SUE�OS DE LOS NI�OS DE LA PLAZA UNIDAD NACIONAL,-58.47622592,-34.67692363,cultural center,30
2028,CALESITA EL CAPRICHO,-58.47560574,-34.68810164,cultural center,34
2029,CALESITA STELLA MARIS,-58.46568842,-34.68352958,cultural center,30
2030,CENTRO CULTURAL BARRIO COPELLO,-58.47353243,-34.66654775,cultural center,30
2031,CENTRO CULTURAL CEPNA (CENTRO DE ESTUDIOS Y PROYECTOS NUEVA ARGENTINA),-58.47395485,-34.67835366,cultural center,30
2032,CENTRO CULTURAL ELADIA BLAZQUEZ,-58.42893311,-34.65959535,cultural center,37
2033,CENTRO CULTURAL JUAN CARLOS CASTAGNINO,-58.495284899999994,-34.67878664,cultural center,30
2034,CENTRO CULTURAL SALADIYO,-58.46312543,-34.68830494,cultural center,30
2035,DEL CANDIL EDICIONES,-58.43108073,-34.65605479999999,cultural center,37
2036,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE ARTES AUDIOVISUALES ""LOLA MORA""",-58.46455142,-34.68495429,cultural center,30
2037,LOS CUATRO ASES,-58.44453085,-34.66097078,cultural center,37
2038,PICTUS,-58.46870951,-34.65976283,cultural center,30
2039,YUPANQUI,-58.48158859,-34.68405581,cultural center,30
2040,AXEL DISCOS,-58.52587212,-34.63920745,cultural center,21
2041,BANCO BAR,-58.49959592,-34.64904368,cultural center,18
2042,BARCA DISCOS - ENTREACTO,-58.48181397,-34.6560759,cultural center,18
2043,BAR OVIEDO,-58.50006495,-34.66271412,cultural center,18
2044,BAR OVIEDO.,-58.50006495,-34.66271412,cultural center,18
2045,BIBLIOTECA BENITO LYNCH (CON ANEXO INFANTIL),-58.49687313,-34.66767918,cultural center,18
2046,BIBLIOTECA JOSE HERNANDEZ,-58.52096465,-34.6463669,cultural center,21
2047,BIBLIOTECA POPULAR BERNARDINO RIVADAVIA,-58.48750737,-34.64775318,cultural center,10
2048,BIBLIOTECA POPULAR CARLOS VEGA BELGRANO,-58.47447378,-34.64162425,cultural center,10
2049,BIBLIOTECA POPULAR CASA DE LA CULTURA DE LINIERS,-58.5151578,-34.64250492,cultural center,21
2050,BIBLIOTECA POPULAR EURINDIA,-58.50274031,-34.65344283,cultural center,18
2051,BIBLIOTECA POPULAR JOSE ENRIQUE RODO,-58.50952218,-34.66010831,cultural center,18
2052,BIBLIOTECA POPULAR JUAN B. REBAGLIATI,-58.47292648,-34.65189436,cultural center,10
2053,CAFE AVENIDA,-58.47325756,-34.65284757,cultural center,10
2054,CALESITA DE PARQUE AVELLANEDA,-58.48078643,-34.6426895,cultural center,10
2055,CALESITA EL GATO DEL POLIDEPORTIVO NUEVA CHICAGO,-58.50021372,-34.66054013,cultural center,18
2056,CALESITA MI SUE�O DE LA PLAZA SALABERRY,-58.50652723,-34.65532501,cultural center,18
2057,CARMEN A. AMADO,-58.52787941,-34.63847963,cultural center,21
2058,CASA MARIO,-58.50941116,-34.65728247,cultural center,18
2059,CATEDRAL DEL TANGO,-58.50091106,-34.66305452,cultural center,18
2060,CENTRO CULTURAL ELIAS CASTELNUOVO,-58.52572442,-34.65068503,cultural center,21
2061,CENTRO CULTURAL EL SURCO DE MATADEROS,-58.50485607,-34.65233174,cultural center,18
2062,CENTRO CULTURAL MACEDONIO FERNANDEZ,-58.50851627,-34.65240124,cultural center,18
2063,CINE EL PLATA,-58.50177891,-34.65081651,cultural center,18
2064,CINES PLAZA LINIERS SHOPPING CENTER,-58.52685524,-34.64026063,cultural center,21
2065,CLUB GLORIAS ARGENTINAS,-58.50988839,-34.65927866,cultural center,18
2066,DANIEL E. CASARIEGO,-58.52566884,-34.63919221,cultural center,21
2067,DE LOS CORRALES,-58.50252702,-34.66439192,cultural center,18
2068,DISQUERIA PETRACCA,-58.50211151,-34.65112205,cultural center,18
2069,DISTAL LIBROS. SUCURSAL R. FALCON.,-58.52685524,-34.64026063,cultural center,21
2070,EDITORIAL SANTA MARIA,-58.4768662,-34.6393152,cultural center,10
2071,EL ENCUENTRO,-58.50058207,-34.66230964,cultural center,18
2072,EL MILAGROSO,-58.527823100000006,-34.63790874,cultural center,21
2073,"ESCUELA DE BELLAS ARTES DE N13 ""ROGELIO YRURTIA"" BACHILLER",-58.49299991,-34.64387139,cultural center,10
2074,"ESCUELA DE DANZAS N1 ""NELLY RAMICONE""",-58.50736482,-34.64576802,cultural center,21
2075,ESPACIO CULTURAL CHACRA DE LOS REMEDIOS,-58.479543500000005,-34.64503432,cultural center,10
2076,FERIA DE MATADEROS,-58.50015454,-34.66256081,cultural center,18
2077,GRUPO DE TEATRO COMUNITARIO RES O NO RES,-58.50311217,-34.66013626,cultural center,18
2078,GUIA MUSICAL,-58.5258223,-34.64016695,cultural center,21
2079,INSTITUTO EDUCATIVO ARGENTINO,-58.52587212,-34.63920745,cultural center,21
2080,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE ARTES VISUALES ""ROGELIO YRURTIA""",-58.49299991,-34.64387139,cultural center,10
2081,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE DANZAS ""NELLY RAMICONE""",-58.51488176,-34.642732,cultural center,21
2082,INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN - ANEXO 2,-58.48354852,-34.64049204,cultural center,10
2083,LA CALESITA DE DON LUIS,-58.51079287,-34.64029553,cultural center,21
2084,LA LAGUNA,-58.46875503,-34.64838619,cultural center,10
2085,LA POPULAR,-58.47245887,-34.65221825,cultural center,10
2086,LIBRERIA NADIR. SUCURSAL ALBERDI.,-58.50276579,-34.65168341,cultural center,18
2087,LOS BILLARES DE MATADEROS,-58.50638109,-34.66784334,cultural center,18
2088,MUSEO CRIOLLO DE LOS CORRALES,-58.50023738,-34.66240754,cultural center,18
2089,PAN Y TRABAJO,-58.52798096,-34.63758036,cultural center,21
2090,RECORD SHOP,-58.52757918,-34.64017247,cultural center,21
2091,SAN JORGE,-58.47962787,-34.65831417,cultural center,18
2092,SOCIEDAD DE FOMENTO MARIANO ACOSTA - MILONGA LA TIERRITA,-58.46537634,-34.64730541,cultural center,10
2093,TANGO EN EL CENTRO SOCIAL CHICAGO,-58.50141972,-34.6616198,cultural center,18
2094,TAXCO CAFE,-58.50462172,-34.65342864,cultural center,18
2095,TRES AVENIDAS,-58.48480777,-34.64559138,cultural center,10
